,limit_bal,sex,age,pay_july,pay_amt_sept,pay_amt_aug,pay_amt_july,pay_amt_june,pay_amt_may,pay_amt_april,default,bill_avg,pay_amt_sept_cap,pay_amt_aug_cap,pay_amt_july_cap,pay_amt_june_cap,pay_amt_may_cap,pay_amt_april_cap,single,marriage_other,edu_university,edu_highschool,edu_other
4971,90000,2,27,0,3327,3471,3199,2964,2718,2087,0,75010.83333333333,3327,3471,3199,2964,2718,2087,1,0,0,0,0
4972,50000,1,22,0,4000,1500,1500,2500,500,400,0,22869.0,4000,1500,1500,2500,500,400,1,0,0,0,0
4973,80000,1,32,0,3000,3000,3000,4500,830,2000,0,24809.333333333332,3000,3000,3000,4500,830,2000,1,0,1,0,0
4974,110000,2,24,0,0,4000,7000,7766,3982,5000,1,128822.33333333333,0,4000,7000,7766,3982,5000,1,0,0,0,0
4975,230000,1,46,1,8500,8000,7500,0,6622,20200,1,199331.83333333334,8500,8000,7500,0,6622,20200,0,0,0,0,0
4976,60000,2,49,0,6751,6803,1821,1800,1866,1896,0,51964.333333333336,6751,6803,1821,1800,1866,1896,0,0,0,1,0
4977,140000,2,24,0,97396,4070,3225,4137,3100,2300,0,81002.83333333333,97396,4070,3225,4137,3100,2300,1,0,0,0,0
4978,20000,2,31,0,20,21431,2300,558,4403,0,0,9910.0,20,21431,2300,558,4403,0,1,0,0,1,0
4979,180000,2,43,0,0,780,780,0,0,0,0,325.0,0,780,780,0,0,0,0,0,0,1,0
4980,100000,2,43,1,2200,2000,2000,2500,0,4500,1,52379.0,2200,2000,2000,2500,0,4500,0,0,0,1,0
4981,280000,1,49,0,6231,0,0,0,0,0,0,2957.3333333333335,6231,0,0,0,0,0,0,0,0,0,0
4982,120000,2,26,0,3500,3103,1800,2381,0,1100,0,60712.666666666664,3500,3103,1800,2381,0,1100,1,0,1,0,0
4983,20000,1,23,0,0,1576,2396,0,1200,2500,0,18555.166666666668,0,1576,2396,0,1200,2500,1,0,0,0,0
4984,50000,1,41,1,5700,0,1000,12000,2000,900,0,32190.333333333332,5700,0,1000,12000,2000,900,0,0,0,1,0
4985,200000,1,28,0,2256,9588,5135,3487,3295,7791,0,4757.833333333333,2256,9588,5135,3487,3295,7791,1,0,0,0,0
4986,200000,2,44,0,2100,2000,3435,3000,3277,29928,0,28695.166666666668,2100,2000,3435,3000,3277,29928,1,0,0,0,0
4987,60000,1,37,1,3000,3000,2000,0,3000,3000,1,26159.166666666668,3000,3000,2000,0,3000,3000,0,0,1,0,0
4988,60000,2,51,0,2501,2032,2005,1507,1501,1502,0,45257.5,2501,2032,2005,1507,1501,1502,0,0,1,0,0
4989,200000,1,28,1,12453,12,6053,8337,171074,5036,0,34366.333333333336,12453,12,6053,8337,171074,5036,1,0,0,0,0
4990,260000,1,37,0,5036,5000,5035,5000,5097,5008,0,132525.5,5036,5000,5035,5000,5097,5008,0,0,1,0,0
4991,80000,2,25,0,3000,0,0,45568,3000,3001,0,5701.5,3000,0,0,45568,3000,3001,1,0,0,0,1
4992,90000,1,34,0,2525,3000,2637,3242,6783,0,0,56904.166666666664,2525,3000,2637,3242,6783,0,0,0,1,0,0
4993,370000,2,41,0,9750,0,30100,0,0,0,0,6882.0,9750,0,30100,0,0,0,0,0,1,0,0
4994,280000,2,26,0,1578,646,3689,560,0,1605,0,1831.1666666666667,1578,646,3689,560,0,1605,0,0,0,0,0
4995,110000,2,41,0,2213,2300,2300,2400,2431,8700,1,68064.83333333333,2213,2300,2300,2400,2431,8700,1,0,0,1,0
4996,200000,1,48,0,4780,3529,11726,35000,0,0,0,10901.666666666666,4780,3529,11726,35000,0,0,0,1,0,1,0
4997,120000,2,38,0,5820,5670,4250,4450,4470,4150,0,119466.5,5820,5670,4250,4450,4470,4150,0,0,0,1,0
4998,50000,1,58,0,0,1908,764,0,0,0,0,111.66666666666667,0,1908,764,0,0,0,0,0,1,0,0
4999,40000,1,26,1,900,0,1100,500,0,708,1,6660.666666666667,900,0,1100,500,0,708,1,0,1,0,0
5000,400000,2,38,0,10713,11340,10390,620,10390,727,0,9941.333333333334,10713,11340,10390,620,10390,727,0,0,0,0,0
5001,210000,2,33,0,0,0,0,0,0,0,1,1051.5,0,0,0,0,0,0,1,0,0,0,0
5002,280000,1,35,0,4000,4000,4000,3000,3600,3100,0,115334.16666666667,4000,4000,4000,3000,3600,3100,0,0,1,0,0
5003,470000,2,33,0,0,0,0,779,0,0,1,129.83333333333334,0,0,0,779,0,0,1,0,1,0,0
5004,130000,2,29,1,1170,0,0,0,780,0,0,705.0,1170,0,0,0,780,0,1,0,1,0,0
5005,210000,2,26,0,1500,1500,1000,1500,2000,1000,0,27230.0,1500,1500,1000,1500,2000,1000,1,0,1,0,0
5006,290000,2,44,0,9636,10060,3948,7388,4482,8106,0,7233.0,9636,10060,3948,7388,4482,8106,0,0,0,0,0
5007,50000,1,29,1,0,5000,1800,0,5232,1800,1,41874.666666666664,0,5000,1800,0,5232,1800,1,0,1,0,0
5008,250000,2,26,0,2027,2020,1510,1000,1000,7000,0,40938.833333333336,2027,2020,1510,1000,1000,7000,1,0,0,0,0
5009,130000,2,38,0,4000,0,0,0,0,0,1,21952.833333333332,4000,0,0,0,0,0,0,0,0,0,0
5010,10000,1,27,0,2000,1100,600,300,300,1000,1,5318.333333333333,2000,1100,600,300,300,1000,1,0,1,0,0
5011,290000,2,53,0,199,1440,1017,3798,4898,5034,0,2148.3333333333335,199,1440,1017,3798,4898,5034,0,0,1,0,0
5012,500000,2,35,0,1489,1989,1200,1451,548,1048,1,1429.5,1489,1989,1200,1451,548,1048,1,0,0,1,0
5013,380000,1,51,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
5014,80000,2,35,0,1435,1139,470,500,490,544,0,16283.166666666666,1435,1139,470,500,490,544,0,0,1,0,0
5015,50000,1,60,0,1389,1722,1432,947,981,985,0,32033.5,1389,1722,1432,947,981,985,0,0,1,0,0
5016,10000,2,32,0,1223,1066,1032,0,0,0,1,1994.5,1223,1066,1032,0,0,0,1,0,1,0,0
5017,30000,2,22,1,7096,0,1732,3836,2461,3704,0,3338.5,7096,0,1732,3836,2461,3704,1,0,1,0,0
5018,70000,1,46,1,2352,2531,1300,1500,0,1400,1,32357.0,2352,2531,1300,1500,0,1400,0,0,0,1,0
5019,320000,2,28,0,13300,12756,1295,10312,8394,8242,0,157632.83333333334,13300,12756,1295,10312,8394,8242,1,0,0,0,0
5020,20000,1,26,0,132,10200,540,600,1000,0,0,5123.833333333333,132,10200,540,600,1000,0,1,0,1,0,0
5021,50000,1,51,0,1634,2038,4685,0,3982,0,0,42165.333333333336,1634,2038,4685,0,3982,0,0,0,0,1,0
5022,150000,2,27,0,1268,1284,1271,426,283,484,0,7324.166666666667,1268,1284,1271,426,283,484,0,0,1,0,0
5023,200000,2,40,0,33000,18000,9900,13650,10500,9900,0,20789.5,33000,18000,9900,13650,10500,9900,0,0,1,0,0
5024,20000,2,24,0,2000,2024,2000,1005,1188,2002,0,21420.666666666668,2000,2024,2000,1005,1188,2002,1,0,0,0,0
5025,210000,2,34,0,10646,8601,3601,3719,3300,3400,0,153254.83333333334,10646,8601,3601,3719,3300,3400,0,0,0,0,0
5026,70000,2,24,0,10004,3012,1000,1000,1518,20911,0,40507.166666666664,10004,3012,1000,1000,1518,20911,1,0,0,1,0
5027,150000,1,27,0,1147,6000,0,0,0,0,0,1935.1666666666667,1147,6000,0,0,0,0,0,1,0,0,1
5028,30000,1,30,1,0,0,0,0,0,0,1,2400.0,0,0,0,0,0,0,0,0,0,1,0
5029,190000,2,46,0,5000,5000,5600,3000,4000,4500,0,86032.83333333333,5000,5000,5600,3000,4000,4500,0,0,1,0,0
5030,50000,1,51,0,3000,10510,4000,500,1000,2000,0,61648.333333333336,3000,10510,4000,500,1000,2000,0,0,1,0,0
5031,450000,1,37,0,13492,13641,12168,9650,9650,9650,0,158591.33333333334,13492,13641,12168,9650,9650,9650,1,0,1,0,0
5032,220000,1,26,1,5516,0,8275,0,800,223833,0,185507.66666666666,5516,0,8275,0,800,223833,1,0,1,0,0
5033,100000,1,27,0,4146,2556,2802,1786,1850,2000,0,71400.0,4146,2556,2802,1786,1850,2000,1,0,0,1,0
5034,50000,2,44,0,1463,1276,827,105,270,573,0,740.3333333333334,1463,1276,827,105,270,573,1,0,1,0,0
5035,500000,2,32,0,15000,16000,15000,14000,13180,14000,0,404975.0,15000,16000,15000,14000,13180,14000,1,0,0,0,0
5036,100000,1,35,1,2500,0,59265,4100,2500,0,1,33528.666666666664,2500,0,59265,4100,2500,0,1,0,1,0,0
5037,380000,1,37,0,13014,5068,2100,1947,2000,1600,0,74118.66666666667,13014,5068,2100,1947,2000,1600,0,0,0,0,0
5038,220000,2,41,0,1089,7161,4072,2613,10322,511,0,12590.333333333334,1089,7161,4072,2613,10322,511,0,0,0,0,0
5039,290000,2,49,0,3000,3500,2500,2500,2500,2000,0,37471.333333333336,3000,3500,2500,2500,2500,2000,0,0,1,0,0
5040,300000,1,36,1,13003,9003,8114,4403,8838,604,1,292009.0,13003,9003,8114,4403,8838,604,1,0,1,0,0
5041,360000,1,51,0,25000,0,0,0,0,0,0,10500.0,25000,0,0,0,0,0,0,0,0,0,0
5042,20000,1,24,0,1318,1315,704,928,912,1069,0,19301.666666666668,1318,1315,704,928,912,1069,1,0,0,0,0
5043,50000,1,36,1,0,0,0,0,0,0,1,2400.0,0,0,0,0,0,0,0,0,1,0,0
5044,140000,2,25,0,5000,5000,3000,3000,2000,2000,0,49213.0,5000,5000,3000,3000,2000,2000,1,0,0,0,0
5045,210000,2,29,0,0,0,0,653,1859,1411,0,2197.1666666666665,0,0,0,653,1859,1411,1,0,0,0,0
5046,500000,1,43,0,1518,5019,15027,639,547,50274,0,12495.666666666666,1518,5019,15027,639,547,50274,0,0,1,0,0
5047,20000,1,24,0,1160,2980,0,1100,0,1000,1,10923.166666666666,1160,2980,0,1100,0,1000,1,0,0,1,0
5048,220000,1,37,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
5049,310000,2,28,0,201153,20146,3000,512,839,165305,0,17233.333333333332,201153,20146,3000,512,839,165305,1,0,0,0,0
5050,140000,2,34,0,4500,4126,3509,3500,4000,3500,0,93792.83333333333,4500,4126,3509,3500,4000,3500,0,0,0,0,0
5051,260000,2,28,0,7011,11932,4709,6087,0,1600,0,186668.16666666666,7011,11932,4709,6087,0,1600,1,0,0,0,0
5052,80000,1,26,0,4000,2300,1300,1300,1500,1500,0,54536.666666666664,4000,2300,1300,1300,1500,1500,1,0,1,0,0
5053,50000,2,28,0,2000,2000,2000,4000,2000,2000,1,19209.0,2000,2000,2000,4000,2000,2000,0,0,1,0,0
5054,160000,2,37,0,5123,2460,4000,107,0,3960,0,5240.0,5123,2460,4000,107,0,3960,1,0,1,0,0
5055,200000,2,31,0,6,1931,3267,7,17894,2508,0,4919.666666666667,6,1931,3267,7,17894,2508,0,0,1,0,0
5056,50000,2,28,0,2000,4239,28000,1015,2000,1500,0,24467.0,2000,4239,28000,1015,2000,1500,0,0,0,0,0
5057,200000,1,55,1,0,14000,7000,0,10000,5000,1,187189.33333333334,0,14000,7000,0,10000,5000,0,0,1,0,0
5058,70000,1,26,1,0,4000,0,2000,1700,3000,0,46950.166666666664,0,4000,0,2000,1700,3000,1,0,1,0,0
5059,500000,1,44,0,94064,223792,85184,4803,1189,222429,0,157494.83333333334,94064,223792,85184,4803,1189,222429,0,0,1,0,0
5060,50000,2,42,0,1246,1258,564,585,586,608,0,15280.333333333334,1246,1258,564,585,586,608,0,0,0,1,0
5061,50000,1,50,0,2800,4000,0,2000,2000,1000,0,41076.666666666664,2800,4000,0,2000,2000,1000,0,0,0,1,0
5062,200000,2,48,0,0,0,0,0,0,0,0,33090.0,0,0,0,0,0,0,1,0,0,0,1
5063,70000,1,27,1,0,0,1980,0,3047,0,1,2898.5,0,0,1980,0,3047,0,1,0,0,0,0
5064,500000,1,33,0,9,0,0,83000,3000,4561,0,28266.0,9,0,0,83000,3000,4561,0,0,0,0,0
5065,240000,2,45,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
5066,320000,2,44,0,396,396,792,0,396,396,0,462.0,396,396,792,0,396,396,0,0,1,0,0
5067,200000,1,27,1,2204,1004,1004,1013,2018,4,0,25207.833333333332,2204,1004,1004,1013,2018,4,1,0,1,0,0
5068,500000,2,38,0,8351,2340,2340,11435,189,5391,0,6385.0,8351,2340,2340,11435,189,5391,0,0,0,1,0
5069,90000,1,38,0,3000,4500,3500,2500,3500,3000,1,79885.5,3000,4500,3500,2500,3500,3000,1,0,1,0,0
5070,30000,1,25,1,3000,0,0,1500,1600,900,0,32049.5,3000,0,0,1500,1600,900,1,0,1,0,0
5071,60000,2,34,0,2770,1275,544,3923,575,596,1,28754.5,2770,1275,544,3923,575,596,0,0,1,0,0
5072,280000,2,35,1,149,0,1600,1672,1562,326,0,858.8333333333334,149,0,1600,1672,1562,326,0,0,1,0,0
5073,30000,2,22,1,1000,0,0,0,0,0,1,18483.166666666668,1000,0,0,0,0,0,1,0,0,0,0
5074,300000,2,34,0,7800,8705,8500,6820,2700,3200,0,205909.0,7800,8705,8500,6820,2700,3200,1,0,1,0,0
5075,140000,2,36,0,501,1251,0,2106,652,0,1,806.0,501,1251,0,2106,652,0,0,0,1,0,0
5076,110000,2,39,0,5000,5000,3600,3200,4000,3000,0,110912.0,5000,5000,3600,3200,4000,3000,0,0,1,0,0
5077,20000,1,21,1,5000,0,0,0,0,0,1,13412.333333333334,5000,0,0,0,0,0,1,0,1,0,0
5078,500000,2,43,0,4006,2383,1126,782,596,1572,0,31626.833333333332,4006,2383,1126,782,596,1572,1,0,1,0,0
5079,140000,2,30,0,4700,4505,12906,0,2210,2300,0,82590.5,4700,4505,12906,0,2210,2300,0,0,0,1,0
5080,320000,1,37,0,0,0,0,0,13439,0,1,4659.0,0,0,0,0,13439,0,0,0,0,0,0
5081,30000,2,51,0,9000,5000,8180,2200,18183,8975,0,15964.0,9000,5000,8180,2200,18183,8975,1,0,0,1,0
5082,20000,1,44,0,0,1500,1000,1000,1000,1000,1,7963.166666666667,0,1500,1000,1000,1000,1000,1,0,1,0,0
5083,350000,2,43,0,3048,2460,4616,0,430,430,0,2103.1666666666665,3048,2460,4616,0,430,430,0,0,1,0,0
5084,230000,2,27,0,1800,1500,1500,1000,2000,2000,0,26486.166666666668,1800,1500,1500,1000,2000,2000,0,0,1,0,0
5085,210000,2,34,0,4002,4000,4323,3501,3000,2700,0,78075.83333333333,4002,4000,4323,3501,3000,2700,1,0,1,0,0
5086,160000,2,34,0,597,1223,700,653,691,17,0,761.0,597,1223,700,653,691,17,0,0,0,1,0
5087,210000,2,33,0,2269,3000,100004,4000,3687,3500,0,69370.83333333333,2269,3000,100004,4000,3687,3500,1,0,1,0,0
5088,50000,2,28,0,0,1970,1827,1044,993,1999,0,34831.0,0,1970,1827,1044,993,1999,0,0,1,0,0
5089,140000,2,36,0,5406,5700,3600,13500,3466,3333,0,115356.16666666667,5406,5700,3600,13500,3466,3333,0,0,0,0,0
5090,500000,1,51,0,10395,11888,88612,26476,8974,11522,0,22661.666666666668,10395,11888,88612,26476,8974,11522,0,0,0,0,0
5091,50000,2,27,0,1800,1750,900,1200,1200,1100,0,28205.666666666668,1800,1750,900,1200,1200,1100,1,0,1,0,0
5092,120000,1,28,0,6074,1774,119366,3484,2600,3000,0,39129.333333333336,6074,1774,119366,3484,2600,3000,1,0,0,0,0
5093,20000,2,29,0,2000,2000,1000,2000,1000,1000,0,15000.0,2000,2000,1000,2000,1000,1000,0,0,1,0,0
5094,180000,2,44,0,10000,8000,7000,6000,7000,10000,0,167239.66666666666,10000,8000,7000,6000,7000,10000,0,0,1,0,0
5095,80000,1,43,1,0,0,0,0,0,2000,1,68408.66666666667,0,0,0,0,0,2000,1,0,0,1,0
5096,120000,2,32,0,0,1085,193,1549,0,787,0,812.1666666666666,0,1085,193,1549,0,787,0,0,0,0,0
5097,80000,2,23,0,6670,5000,5002,4003,3000,3002,0,43276.5,6670,5000,5002,4003,3000,3002,1,0,1,0,0
5098,40000,2,36,0,2000,2500,1500,1500,4000,0,0,26828.666666666668,2000,2500,1500,1500,4000,0,0,0,1,0,0
5099,320000,1,29,0,60043,5036,5075,5017,10077,3062,0,75087.0,60043,5036,5075,5017,10077,3062,0,0,0,0,0
5100,240000,2,59,0,20000,12000,7000,8000,6000,6205,0,208232.33333333334,20000,12000,7000,8000,6000,6205,1,0,1,0,0
5101,200000,2,46,0,1550,1503,5000,3000,1000,5000,0,29112.833333333332,1550,1503,5000,3000,1000,5000,0,0,1,0,0
5102,160000,2,36,0,2549,2916,4321,700,6267,1727,0,6999.5,2549,2916,4321,700,6267,1727,0,0,0,0,0
5103,80000,1,26,0,1800,1800,1690,1750,1887,1800,0,47563.5,1800,1800,1690,1750,1887,1800,1,0,0,0,0
5104,200000,2,28,0,2516,2228,6338,2290,3620,6504,0,3414.3333333333335,2516,2228,6338,2290,3620,6504,1,0,0,0,0
5105,20000,1,45,1,1300,0,1000,2000,1000,0,0,5154.833333333333,1300,0,1000,2000,1000,0,0,0,1,0,0
5106,130000,2,23,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,1,0,1,0,0
5107,50000,2,29,0,2100,2100,2105,2000,1800,3500,0,47296.0,2100,2100,2105,2000,1800,3500,0,0,0,1,0
5108,130000,2,55,0,4998,5946,1620,1623,1659,1749,0,87131.5,4998,5946,1620,1623,1659,1749,0,0,0,0,0
5109,240000,2,35,0,1473,1473,1473,1473,1473,390,1,1473.0,1473,1473,1473,1473,1473,390,0,0,1,0,0
5110,250000,1,48,0,2754,2377,7006,11,2981,0,0,3981.3333333333335,2754,2377,7006,11,2981,0,1,0,0,0,0
5111,20000,2,23,0,1700,1577,2000,808,2000,2000,0,18643.333333333332,1700,1577,2000,808,2000,2000,0,0,1,0,0
5112,30000,2,34,1,1000,0,1420,400,400,0,0,1037.8333333333333,1000,0,1420,400,400,0,0,0,1,0,0
5113,30000,1,28,0,1199,1209,1500,0,1000,1500,1,12634.666666666666,1199,1209,1500,0,1000,1500,1,0,0,0,0
5114,450000,2,37,0,15000,1879,20000,20000,5000,50893,0,60210.833333333336,15000,1879,20000,20000,5000,50893,1,0,0,0,0
5115,120000,1,28,0,3700,1640,2000,2000,2000,1800,0,39375.5,3700,1640,2000,2000,2000,1800,1,0,0,0,0
5116,240000,1,34,0,1500,1800,0,1000,0,327,0,12951.333333333334,1500,1800,0,1000,0,327,0,0,1,0,0
5117,80000,1,31,0,0,390,390,390,390,390,0,390.0,0,390,390,390,390,390,1,0,0,0,0
5118,310000,1,41,0,23712,0,5359,0,0,0,0,10578.5,23712,0,5359,0,0,0,0,0,1,0,0
5119,360000,2,29,0,10553,2000,2700,2000,4120,4118,0,3647.0,10553,2000,2700,2000,4120,4118,1,0,0,0,0
5120,30000,1,38,0,0,1715,1500,1500,1000,4670,0,25261.666666666668,0,1715,1500,1500,1000,4670,1,0,0,0,0
5121,180000,1,31,0,1110,0,0,0,0,0,0,23806.166666666668,1110,0,0,0,0,0,1,0,1,0,0
5122,30000,2,27,0,1052,1000,500,1000,7093,1000,0,2736.1666666666665,1052,1000,500,1000,7093,1000,1,0,0,0,0
5123,140000,1,27,0,5000,3000,300,500,4000,6000,0,9532.833333333334,5000,3000,300,500,4000,6000,1,0,0,0,0
5124,160000,2,32,0,3000,3030,2000,5000,4000,3018,0,35822.166666666664,3000,3030,2000,5000,4000,3018,1,0,0,1,0
5125,400000,2,32,0,10016,7473,6151,2000,7015,45,0,126273.16666666667,10016,7473,6151,2000,7015,45,0,0,1,0,0
5126,50000,2,39,0,2081,2109,2049,1864,1923,1882,0,47829.5,2081,2109,2049,1864,1923,1882,0,0,1,0,0
5127,120000,2,29,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
5128,160000,1,36,0,836,1672,0,836,836,836,0,975.3333333333334,836,1672,0,836,836,836,1,0,1,0,0
5129,200000,1,27,0,1300,3138,500,2000,1000,1000,0,6129.333333333333,1300,3138,500,2000,1000,1000,1,0,0,0,0
5130,320000,2,28,0,0,2428,990,0,854,495,0,794.5,0,2428,990,0,854,495,1,0,1,0,0
5131,30000,2,22,0,1900,1626,1267,766,10000,919,0,27402.833333333332,1900,1626,1267,766,10000,919,1,0,1,0,0
5132,360000,2,27,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
5133,320000,2,33,0,10067,11000,5000,4519,2646,21457,0,253347.0,10067,11000,5000,4519,2646,21457,0,0,1,0,0
5134,100000,2,26,0,0,3639,2347,3901,1327,530,1,71130.33333333333,0,3639,2347,3901,1327,530,1,0,1,0,0
5135,500000,2,44,0,1275,0,0,1300,0,0,0,429.1666666666667,1275,0,0,1300,0,0,1,0,0,1,0
5136,90000,2,29,0,3481,5167,3300,3615,3217,3500,0,89927.66666666667,3481,5167,3300,3615,3217,3500,1,0,0,0,0
5137,20000,1,32,0,1000,16000,600,1000,500,0,0,10508.5,1000,16000,600,1000,500,0,1,0,1,0,0
5138,30000,2,24,0,0,2000,1000,1100,1500,1000,0,27559.666666666668,0,2000,1000,1100,1500,1000,1,0,1,0,0
5139,50000,1,25,0,14439,566,5243,0,0,1380,0,3781.1666666666665,14439,566,5243,0,0,1380,1,0,0,0,0
5140,500000,2,37,0,3032,3200,1946,1734,2000,4128,0,67036.66666666667,3032,3200,1946,1734,2000,4128,1,0,0,0,0
5141,210000,2,52,0,39000,150109,180,58000,56200,20000,0,59933.0,39000,150109,180,58000,56200,20000,0,0,0,1,0
5142,180000,2,34,0,3000,3000,33000,2000,2000,2000,0,51348.833333333336,3000,3000,33000,2000,2000,2000,1,0,1,0,0
5143,90000,1,42,0,0,0,0,0,0,0,0,130.0,0,0,0,0,0,0,0,0,1,0,0
5144,20000,1,30,0,1279,3000,6668,468,507,5582,0,19704.666666666668,1279,3000,6668,468,507,5582,1,0,1,0,0
5145,230000,1,33,0,3000,2100,2300,2000,2000,2000,0,54745.166666666664,3000,2100,2300,2000,2000,2000,1,0,0,0,0
5146,140000,1,44,0,1384,0,1912,0,1085,0,0,836.8333333333334,1384,0,1912,0,1085,0,0,0,1,0,0
5147,360000,2,42,0,10000,10000,10000,5500,8000,6000,0,133193.0,10000,10000,10000,5500,8000,6000,0,0,1,0,0
5148,50000,2,24,0,1500,1500,1200,1010,1100,980,0,28227.166666666668,1500,1500,1200,1010,1100,980,1,0,1,0,0
5149,10000,2,58,0,1158,1150,335,346,336,1323,0,9116.333333333334,1158,1150,335,346,336,1323,0,0,0,1,0
5150,80000,2,29,0,1443,4545,0,0,3743,3000,1,2583.8333333333335,1443,4545,0,0,3743,3000,1,0,1,0,0
5151,250000,2,45,0,2500,5300,0,0,0,0,0,29852.833333333332,2500,5300,0,0,0,0,0,0,1,0,0
5152,280000,2,31,0,4501,2343,15289,316,316,3179,0,6081.166666666667,4501,2343,15289,316,316,3179,1,0,0,0,0
5153,300000,1,31,0,1600,2600,510,903,765,773,0,22715.333333333332,1600,2600,510,903,765,773,1,0,1,0,0
5154,80000,2,27,0,0,3278,3211,11457,0,0,1,75208.33333333333,0,3278,3211,11457,0,0,0,0,0,0,0
5155,10000,1,23,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
5156,70000,2,42,1,2000,2000,0,4000,0,2000,1,46495.666666666664,2000,2000,0,4000,0,2000,1,0,1,0,0
5157,170000,2,32,0,2687,2671,3100,3286,1100,1000,0,66058.66666666667,2687,2671,3100,3286,1100,1000,1,0,1,0,0
5158,410000,2,42,0,1625,1031,14224,132116,163020,10014,0,85664.5,1625,1031,14224,132116,163020,10014,1,0,1,0,0
5159,50000,2,27,0,1724,1819,2664,31057,1064,1073,0,35790.666666666664,1724,1819,2664,31057,1064,1073,0,0,1,0,0
5160,200000,2,34,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
5161,110000,1,29,0,1887,1601,1500,1696,1658,1179,0,47091.0,1887,1601,1500,1696,1658,1179,0,0,0,0,0
5162,50000,2,42,0,1770,1194,564,1500,1000,2000,0,21460.333333333332,1770,1194,564,1500,1000,2000,0,0,1,0,0
5163,80000,2,29,0,0,3000,2780,0,1100,1500,1,27200.333333333332,0,3000,2780,0,1100,1500,1,0,0,0,0
5164,500000,2,36,0,0,4958,0,763,0,14472,1,536.3333333333334,0,4958,0,763,0,14472,1,0,0,0,0
5165,470000,1,45,0,18000,10018,10000,10000,4771,6000,0,217488.33333333334,18000,10018,10000,10000,4771,6000,0,0,1,0,0
5166,140000,2,28,0,10322,5000,1000,2000,4000,4000,0,12625.666666666666,10322,5000,1000,2000,4000,4000,1,0,0,0,0
5167,430000,1,34,0,15000,70000,3116,313094,10300,15000,0,145088.16666666666,15000,70000,3116,313094,10300,15000,1,0,0,0,0
5168,140000,2,29,0,17,5547,3242,3512,3333,4383,0,118213.33333333333,17,5547,3242,3512,3333,4383,1,0,0,0,0
5169,360000,1,30,0,13000,14000,12080,10000,9500,6000,0,333331.3333333333,13000,14000,12080,10000,9500,6000,1,0,0,0,0
5170,60000,2,27,1,3366,0,1000,0,1017,0,0,2899.8333333333335,3366,0,1000,0,1017,0,1,0,0,0,0
5171,320000,2,53,0,150000,8510,5000,4500,4544,5000,0,131647.5,150000,8510,5000,4500,4544,5000,0,0,1,0,0
5172,210000,2,34,0,4774,375,3498,3517,4567,2488,0,3355.5,4774,375,3498,3517,4567,2488,0,0,1,0,0
5173,30000,2,24,0,3000,2000,1800,2000,3000,2500,0,28096.333333333332,3000,2000,1800,2000,3000,2500,1,0,0,0,0
5174,150000,1,49,0,2985,2700,5000,2823,2865,2679,1,90908.0,2985,2700,5000,2823,2865,2679,1,0,1,0,0
5175,70000,2,36,0,3340,2044,1773,1181,1215,1297,1,47109.666666666664,3340,2044,1773,1181,1215,1297,1,0,1,0,0
5176,140000,1,30,0,5000,3500,2700,2600,2742,2700,1,96867.5,5000,3500,2700,2600,2742,2700,0,0,1,0,0
5177,30000,2,28,0,1500,1500,780,2600,0,900,1,17403.833333333332,1500,1500,780,2600,0,900,1,0,1,0,0
5178,10000,2,22,0,654,9954,9919,0,654,264,0,5456.0,654,9954,9919,0,654,264,1,0,1,0,0
5179,20000,1,23,0,4000,2000,10000,500,16000,1000,0,12693.166666666666,4000,2000,10000,500,16000,1000,1,0,1,0,0
5180,280000,2,31,0,3977,1726,1430,6877,6479,720,0,3481.0,3977,1726,1430,6877,6479,720,1,0,0,0,0
5181,50000,1,41,0,2000,3000,1729,1597,2000,1709,0,42847.5,2000,3000,1729,1597,2000,1709,1,0,1,0,0
5182,200000,1,33,0,270,880,0,0,0,0,0,300.8333333333333,270,880,0,0,0,0,1,0,0,1,0
5183,140000,2,33,0,6000,5000,4000,2000,0,71000,0,75640.66666666667,6000,5000,4000,2000,0,71000,0,0,0,1,0
5184,180000,1,25,0,2001,2000,1018,6154,12527,5016,0,7027.333333333333,2001,2000,1018,6154,12527,5016,1,0,1,0,0
5185,60000,1,56,0,2000,2000,1315,2000,2000,2000,1,31953.666666666668,2000,2000,1315,2000,2000,2000,0,0,1,0,0
5186,40000,2,25,0,1750,1772,2311,1100,1400,0,1,28338.833333333332,1750,1772,2311,1100,1400,0,1,0,1,0,0
5187,180000,1,42,0,1526,1432,1200,1072,1326,704,1,30126.0,1526,1432,1200,1072,1326,704,0,0,1,0,0
5188,30000,1,26,0,2875,4900,2000,2100,0,2500,0,26145.5,2875,4900,2000,2100,0,2500,1,0,1,0,0
5189,20000,2,32,0,0,1168,384,390,632,616,1,15555.166666666666,0,1168,384,390,632,616,0,0,1,0,0
