,id,text,time_created
2,A4LBQAfU60G38fOdABbGRw,"Oy vey, the bagel situation here is making my Jewish-immigrant, Brooklyn-dwelling ancestors whirl in their graves. My first order: extra-well-done bagel...",2019-11-27 10:29:23
0,JrpFDo5Ir4IkufRFv80ETw,Had a BEC. I say overpriced. But tastes great. Bagels on a smaller side compared to rest of NYC. Did i say overpriced? Staff of the other hand is very very...,2020-03-06 08:18:19
1,JrpFDo5Ir4IkufRFv80ETw,"I live around the area, so I was very excited when I first saw their sign announcing an opening. Right before they opened, I believe they were doing tests...",2019-11-10 20:37:20
2,JrpFDo5Ir4IkufRFv80ETw,"I've been wanting to try Black Seed for some time, so I recently came in and ordered what turned out to be a $13 bacon, egg and cheese ($11.95 plus tax and...",2019-07-30 06:43:42
0,4fk4yDJCKh-95RWlKN4VmA,"Best bagels in town . 
Great food and staff . 
If you want quality this is the place .",2019-12-16 12:13:43
1,4fk4yDJCKh-95RWlKN4VmA,"This place is great for a quick bite. They have a nice selection of bagels, panini's fresh pastries and other treats you may want and think of at your local...",2020-02-29 09:18:21
2,4fk4yDJCKh-95RWlKN4VmA,I have been going here for Over 10 years. I took a hiatus and I am disappointed by the service and the disappearance of my favorite muffin. RIP Peach...,2020-03-09 09:48:22
0,wuzvmKPUf0xT82f5UdIJ-w,got a latte here and there was some weird piece of wood or something in my drink. The girl immediately denied that it was her even though it was clearly...,2019-10-29 17:58:53
1,wuzvmKPUf0xT82f5UdIJ-w,They have a $10 minimum to use your card (in 2019) and will try to make you buy food and products you don't want to fulfill that minimum. Buyers beware.,2019-06-19 07:25:47
2,wuzvmKPUf0xT82f5UdIJ-w,Food is good but never opens on time. Leaves customers standing outside. Sign says open at 6am. Thursday I arrive at 6:02 am and still close. There's a...,2019-10-17 05:37:38
0,1c6_FJie8nGGJHIGYBDyHw,Great bagels for when I don't feel like waiting in line for Utopia. I love how they load up the sesame and poppy bagels with an abundance of seeds. Bagels...,2019-10-31 18:05:30
1,1c6_FJie8nGGJHIGYBDyHw,"First time trying NY bagels and they did not disappoint. 

Service: We ordered about 5 different bagels and the person helping us was able to remember all...",2019-07-14 17:01:26
2,1c6_FJie8nGGJHIGYBDyHw,This is one of the best bagel spots this side of Queens. If you asked me what my favorite food is it's a bagel with cream cheese. East coast to west I have...,2019-03-30 09:28:22
0,MrBfruGEFt-GXk3AOIdsEA,"Perfect quick breakfast! Tons of cream spreads, flask to gelato style set up but cream cheese! Prices are a bit much but I'm from Missouri (#stickershock)....",2018-10-28 12:38:40
1,MrBfruGEFt-GXk3AOIdsEA,"DO NOT COME HERE!!!

The food is inedible and disgusting. I stopped in to get breakfast today and when I got home I was baffled by my order. $17 down the...",2020-02-04 07:57:10
2,MrBfruGEFt-GXk3AOIdsEA,The manager or owner who is operating this place exhibits childish and beyond disrespectful behavior. I placed an order at 6:34 AM and waited over 90...,2019-08-01 05:07:20
0,zMqPylWzIIPCQtBTosp0tg,"SPICY BACON? Yessss pleaseeeeeeeeee!!!!!

In my croissant sandwich???? Yasssssss

This place is amazing. From its sandwiches to their baked goodies!!!!!!...",2020-02-24 09:21:22
1,zMqPylWzIIPCQtBTosp0tg,"Good food if you can actually get it.

I ordered 20 mins ahead, waited in line for 25 (!) minutes for the pickup only to have their POS system go down and...",2019-12-02 04:25:45
2,zMqPylWzIIPCQtBTosp0tg,"Love this place!!! I've tried at least 5-6 kinds of sandwiches here so far, and they've always been perfect each time :) Today, I got a tuna salad sandwich...",2020-01-16 14:49:53
0,VRhEPnjPI64dBC39gDD-Vw,"Favorite neighborhood cafe.  I believe it's family owned and operated,  the açaí bowls are definitely what I go there for because the coffee isn't always...",2019-12-27 09:46:14
1,VRhEPnjPI64dBC39gDD-Vw,"Cool cafe. The environment is a place where you can chat, lounge, and chill. Not busy at late afternoon hours. Customer service was good, barista was very...",2019-04-29 14:43:06
2,VRhEPnjPI64dBC39gDD-Vw,A very cozy breakfast spot that provides a variety of bagels sandwiches and smoothies. The place has multiple tables and outlets if you want to sit down and...,2018-09-10 23:50:50
0,w7zQ47EyJ6R7K_TEWZnInA,"This was actually the cafe where a very famous musician got his start... and it's duly named after him: Bruce Springstreets.

I had a really bad experience...",2019-08-25 02:59:35
1,w7zQ47EyJ6R7K_TEWZnInA,"Thoroughly enjoyed my lunch from here!  Online ordering was a breeze, food was ready on time, as described, and FANTASTIC. Went with the  Delightful Panini...",2018-12-17 12:36:39
2,w7zQ47EyJ6R7K_TEWZnInA,"Absolutely best deli in the neighborhood. Reasonably priced, food is fresh and staff is great.",2019-11-17 14:23:47
0,3TZsabz3SJicr2ZFXXXaOg,Came here for an early meeting.Had breakfast and everything was perfect.Cant wait to come back and close the deal,2019-11-04 21:26:17
1,3TZsabz3SJicr2ZFXXXaOg,"Awful place, it's my second time coming here. The first time I was almost charged extra because the cashier had not hear that I wanted an iced  coffee. So I...",2020-01-23 09:21:28
2,3TZsabz3SJicr2ZFXXXaOg,Great omelets. They charge extra for soy milk in coffee? New decor is amazing. Too much talking behind the counter but food is excellent. Javier is Super Nice.,2019-10-26 15:39:52
0,KCISn0hhX9wH9ChgWRXnDw,"Great, reasonably priced, fresh food with nice service but little space to enjoy inside. 

Got the lunch special (~$11), choosing sandwich #6 (smoked...",2020-02-15 10:48:15
1,KCISn0hhX9wH9ChgWRXnDw,"We ordered three bagels with cream cheese: poppy seed, sesame seed, and wheat and four juices/smoothies for our tribe of four. I ordered the Peach Dream...",2019-07-11 08:51:02
2,KCISn0hhX9wH9ChgWRXnDw,"This is a solid spot for a quick local lunch. I work nearby, so this is one of my go-to places. It has a great variety of sandwiches and a few different...",2019-07-09 10:44:12
0,atmylNI4tEHH2dExuXnhWw,Love love love this place. There is a bit of a wait sometimes as there can be a bit of a line especially on a Sunday morning; but it's definitely worth the...,2020-02-25 04:59:55
1,atmylNI4tEHH2dExuXnhWw,When I went there the owner was using an electric fly swatter to zap flies while people ate their food or waited in line and watched. Their bagel was fine...,2020-01-18 10:41:36
2,atmylNI4tEHH2dExuXnhWw,"Old style bagel emporium.  No frills here.  If you're looking for a triple strawberry latte crappacino, along with room to work on your laptop while...",2019-07-30 09:13:21
0,b44Q3AiTcMyNrDY5X_aS5g,"Very fast delivery and good quality products.
I ordered toast bagel  with butter and avocado and it was very good. 
You have to be very specific with your...",2019-05-20 06:00:16
1,b44Q3AiTcMyNrDY5X_aS5g,"This is our neighborhood spot for bagels, my family go there all the time. It's always terrible - the bagels are good NYC bagels, the staff are unorganized,...",2019-03-02 12:56:54
2,b44Q3AiTcMyNrDY5X_aS5g,I stumbled upon this place on the way to the subway and was delightfully surprised by how good it was! They really heaped on the cream cheese and the bagel...,2018-12-18 09:23:02
0,SkGPIen8LUVLCV3ot-DKtw,"It is very nice to have local coffee shop like this in neighbor. It is small but has very nice vibe with mahogany wood interior. 

If I lived in this area,...",2019-10-06 13:31:57
1,SkGPIen8LUVLCV3ot-DKtw,"Cute cafe, fun choices for drinks and snacks, I was happy there were milk alternatives. I would definitely come back!",2020-02-01 09:07:37
2,SkGPIen8LUVLCV3ot-DKtw,Very wonderful hole in the wall place that have the absolute best customer service.  The young lady preparing for the end of her shift was efficient and...,2019-09-09 17:18:31
0,UtyTBbBL6reUN68CvN5Lnw,"BEST bagels in Bayonne! I've been coming here since they first opened and I've never had a bad experience. The bagels are always fresh, the staff is super...",2020-03-07 06:33:36
1,UtyTBbBL6reUN68CvN5Lnw,"This review is only for the bagels as my mom stopped by and said: ""you HAVE to try this bagel"". I said fiiiiiine. First I noticed how gigantic it was...",2020-02-03 11:18:00
2,UtyTBbBL6reUN68CvN5Lnw,"I recently came to try this bagel spot in Bayonne, from all the positive hype on social media.  I ordered a couple of bagels, and everything with cream...",2019-09-25 08:53:00
0,WHRHK3S1mQc3PmhwsGRvbw,"Best cream puffs I have ever had. Wow, the black sesame was definitely my fave. Other flavors include: earl grey, matcha, Thai tea.

I've only gotten the...",2020-03-25 14:44:59
1,WHRHK3S1mQc3PmhwsGRvbw,"This place is SO cute and I saw it in all of the foodie blogs, social media, etc. We were walking past and decided to pop in. I ordered a blueberry hot tea...",2020-04-03 08:44:35
2,WHRHK3S1mQc3PmhwsGRvbw,"Just... wow. 

How can I recommend this place even more? The cream puffs are so delicious, every single one of them. I recommend that first timers go with...",2020-03-23 12:50:00
0,5sWTM3HPS2Bi_ZrVmUgTFg,"Ordered a blueberry bagel with blueberry cream cheese, it was good.  Bagel was fluffy.  Coffee was tasteless...  Also ordered 2eggs scrambled on a roll...it...",2019-10-11 08:25:50
1,5sWTM3HPS2Bi_ZrVmUgTFg,I have a love/hate relationship with this place. If you happen to come here and there's nobody else inside or on line then you'll have a good experience but...,2019-07-06 11:51:14
2,5sWTM3HPS2Bi_ZrVmUgTFg,Skip this bagel cafe. The bagels are poor and the choices of cream cheese are limited. Only seating and friendly service are a plus. And you can get a cold...,2019-06-23 00:02:33
0,8h3x16M9V5W7_0hSvQnGpw,"Great selection of bagels and spreads. Prices are standard fast service long lines sometimes but that's what you get if your good, but again moves fast....",2020-03-16 13:56:23
1,8h3x16M9V5W7_0hSvQnGpw,"Came here for a bagel on a Saturday morning. 

There was something of a line, but it moved quickly. There wasn't a lot of space, and the ordering vs pick-up...",2020-02-29 06:14:53
2,8h3x16M9V5W7_0hSvQnGpw,"Ya ever bite into your bagel of preference at a new bagel spot while in a highly condensed bagel area that you know well and think ""this here bagel looks a...",2020-02-11 05:46:22
0,6dyKXqj3ih8qaZlgSMsXGw,"You can get the perfect bialy here, light and fluffy... toasted - but please don't ask for butter - tastes like Margarine! I'll go with a different spread....",2019-11-22 04:27:44
1,6dyKXqj3ih8qaZlgSMsXGw,"The bagels were so fresh and good. The spreads was yum. The portion filled me up really well.
... definitely coming back.",2020-01-15 18:58:05
2,6dyKXqj3ih8qaZlgSMsXGw,Bagels the way bagels are supposed to be! The first bite of their bagels brought me back to my youth; crispy on the outside light and airy on the...,2019-03-19 04:21:37
0,qRaBWmb6GS0Hx8HOr0Zr8w,God bless the Optimum Deli... food is always great as is the service and the fact that they're holding things together on the LES while so many other...,2020-04-03 06:46:59
1,qRaBWmb6GS0Hx8HOr0Zr8w,Pretty standard NYC bodega overall. Yummy sandwiches & friendly service. Only thing is that it seems a bit on the pricey side for a bodega in the LES but I...,2020-01-15 12:55:51
2,qRaBWmb6GS0Hx8HOr0Zr8w,"Went on the recommendation of the Tennement Museum (seriously, at the end they talk about how the neighborhood evolved to today and this was a local...",2019-08-01 02:23:07
0,V3ZvBwLvKBSohMT1j6C-gg,I only come here for the Black & White cookies as they have the best in New York City. I do love coming here and seeing all the other delectable desserts...,2019-12-15 07:08:29
1,V3ZvBwLvKBSohMT1j6C-gg,William Greenberg is an iconic bakery in NYC that is widely known for their black & white cookies. I've been to their Madison Avenue and Plaza Hotel...,2019-12-16 12:22:57
2,V3ZvBwLvKBSohMT1j6C-gg,"I got a chocolate cake with whipped cream that was very delicious. 
Now that that's out of the way - this is the worst service I've received in a long time...",2020-02-25 11:15:03
0,cGsQXm4d2NVHW7jljXPF1Q,"Decided to try this place out after finding out that it is owned by the same owner as loquito! 
I've heard their specialty bagels are really good so I tried...",2020-03-29 17:37:07
1,cGsQXm4d2NVHW7jljXPF1Q,"Their egg-ceptional menu has my heart (I don't have a gift for puns, that's actually what it is called)!

O'Bagel is usually packed, which is a great...",2020-02-27 13:56:14
2,cGsQXm4d2NVHW7jljXPF1Q,"O'Bagel
O' my g*d
What an underrated spot!! So shocked to see the average star rating on yelp for this little hidden gem! What shocked me even more is the...",2020-01-27 12:35:59
0,1UOo0w-JNKASCMvSWnle0w,"Pros: coffee/tea offerings, fresh pastries/sandwiches, free wifi, decor
Cons: usually full, a bit pricey

TLDR: cozy, relaxed, worth stopping by. The...",2019-11-10 19:20:44
1,1UOo0w-JNKASCMvSWnle0w,"Really cozy feel. Welcoming inside with more seating that it appears from the outside might hold. Music is Italian and such a nice touch. 

This is such a...",2020-03-12 06:34:25
2,1UOo0w-JNKASCMvSWnle0w,Mostly a fan because of the location. Hudson Yards has far too many undistinguished places that cater to the mass-market crowd that lack character and...,2020-03-05 00:06:00
0,ARgsqTF1Rayf3rV2uo-3jg,"Cute little hole in the wall spot with many assortments of ice cream and coffee!
Only came for the coffee since we stopped here before brunch but will be...",2020-03-09 11:05:34
1,ARgsqTF1Rayf3rV2uo-3jg,"Blue Marble has been bookmarked on my Yelp since I moved to the area almost a year ago, so this 65° January day was the perfect time to try it out!

I tried...",2020-01-11 16:04:54
2,ARgsqTF1Rayf3rV2uo-3jg,Went to brunch in the neighborhood and had a long wait. A stroll down the block lead me to this little gem and I'm so glad I found it because now it's one...,2019-11-16 06:09:53
0,Qmv4SPta2zx7MhKit8ywag,"Absolute Coffee is definitely one of the best coffee shops in Brooklyn. The flavor of their espresso is *amazing.*

Not only that, but the owner of Absolute...",2020-04-10 08:53:50
1,Qmv4SPta2zx7MhKit8ywag,Absolute goodness. It isn't hard to find coffee around here. Too easy to be honest. Getting actual good coffee is more difficult. You can get that here...,2020-01-02 07:00:03
2,Qmv4SPta2zx7MhKit8ywag,"Super cozy and nice neighborhood cafe. Pleasant baristas and good coffee. I'd actually Yelp searched ""Allegro coffee"" and Absolute popped up. The 4.5...",2019-10-06 09:24:12
